"Node","Matches"
"PMULTs.sa157.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa157.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa157.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa157.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa157.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa161.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa161.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa161.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa161.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa161.a_mul_s[12:0]', 12, 0)]"
"274:NS
nextstate <= 0;","[('poly_mul256_parallel_in2_bench.uut.nextstate[3:0]', 3, 0)]"
"PMULTs.sa44.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa44.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa44.a[12:0]', 11, 0)]"
"PMULTs.sa68.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa68.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa68.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa68.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa68.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa108.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa108.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa108.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa108.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa108.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa77.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa77.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa77.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa77.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa77.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa80.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa80.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa80.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa80.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa80.a_mul_s[12:0]', 12, 0)]"
"252:NS
nextstate <= 3;","[('poly_mul256_parallel_in2_bench.uut.nextstate[3:0]', 3, 0)]"
"PMULTs.sa26.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa26.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa26.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa26.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa26.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa26.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa26.ax5[12:0]', 12, 0)]"
"PMULTs.sa144.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa144.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa144.a[12:0]', 10, 0)]"
"PMULTs.sa204.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa204.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa204.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa204.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa204.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa204.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa204.ax5[12:0]', 12, 0)]"
"PMULTs.sa109.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa109.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa109.a[12:0]', 10, 0)]"
"PMULTs.sa236.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa236.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa236.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa236.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa236.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa236.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa236.ax5[12:0]', 12, 0)]"
"PMULTs.sa251.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa251.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa251.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa251.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa251.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa251.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa251.ax5[12:0]', 12, 0)]"
"PMULTs.sa10.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa10.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa10.a[12:0]', 10, 0)]"
"PMULTs.sa149.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa149.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa149.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa149.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa149.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa149.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa149.ax5[12:0]', 12, 0)]"
"PMULTs.sa28.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa28.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa28.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa28.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa28.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa170.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa170.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa170.a[12:0]', 11, 0)]"
"80:AL","[]"
"136:NS
acc <= { acc[51:0], acc[3327:52] };","[('poly_mul256_parallel_in2_bench.uut.acc[3327:0]', 3327, 0), ('poly_mul256_parallel_in2_bench.uut.acc[3327:0]', 51, 0), ('poly_mul256_parallel_in2_bench.uut.acc[3327:0]', 3327, 52)]"
"PMULTs.sa160.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa160.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa160.a[12:0]', 11, 0)]"
"PMULTs.sa191.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa191.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa191.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa191.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa191.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa191.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa191.ax5[12:0]', 12, 0)]"
"PMULTs.sa88.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa88.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa88.a[12:0]', 11, 0)]"
"PMULTs.sa102.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa102.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa102.a[12:0]', 11, 0)]"
"PMULTs.sa133.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa133.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa133.a[12:0]', 11, 0)]"
"PMULTs.sa155.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa155.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa155.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa155.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa155.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa155.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa155.ax5[12:0]', 12, 0)]"
"PMULTs.sa96.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa96.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa96.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa96.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa96.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa96.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa96.ax5[12:0]', 12, 0)]"
"PMULTs.sa116.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa116.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa116.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa116.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa116.a_mul_s[12:0]', 12, 0)]"
"139:AS
coeff4x_out = (pol_load_coeff4x)? { 6'd0, acc[48:39], 6'd0, acc[35:26], 6'd0, acc[22:13], 6'd0, acc[9:0] } : { 3'd0, acc[51:39], 3'd0, acc[38:26], 3'd0, acc[25:13], 3'd0, acc[12:0] };","[('poly_mul256_parallel_in2_bench.coeff4x_out[63:0]', 63, 0), ('poly_mul256_parallel_in2_bench.pol_load_coeff4x', 0, 0), ('poly_mul256_parallel_in2_bench.uut.acc[3327:0]', 48, 39), ('poly_mul256_parallel_in2_bench.uut.acc[3327:0]', 35, 26), ('poly_mul256_parallel_in2_bench.uut.acc[3327:0]', 22, 13), ('poly_mul256_parallel_in2_bench.uut.acc[3327:0]', 9, 0), ('poly_mul256_parallel_in2_bench.uut.acc[3327:0]', 51, 39), ('poly_mul256_parallel_in2_bench.uut.acc[3327:0]', 38, 26), ('poly_mul256_parallel_in2_bench.uut.acc[3327:0]', 25, 13), ('poly_mul256_parallel_in2_bench.uut.acc[3327:0]', 12, 0)]"
"PMULTs.sa164.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa164.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa164.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa164.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa164.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa164.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa164.ax5[12:0]', 12, 0)]"
"PMULTs.sa81.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa81.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa81.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa81.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa81.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa110.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa110.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa110.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa110.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa110.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa110.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa110.ax5[12:0]', 12, 0)]"
"112:IF","[]"
"PMULTs.sa2.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa2.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa2.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa2.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa2.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa2.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa2.ax5[12:0]', 12, 0)]"
"121:BL
a_buffer[111:0] <= { 16'b0, a_buffer[111:16] };","[('poly_mul256_parallel_in2_bench.uut.a_buffer[675:0]', 111, 0), ('poly_mul256_parallel_in2_bench.uut.a_buffer[675:0]', 111, 16)]"
"PMULTs.sa153.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa153.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa153.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa153.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa153.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa207.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa207.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa207.a[12:0]', 10, 0)]"
"PMULTs.sa55.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa55.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa55.a[12:0]', 11, 0)]"
"PMULTs.sa3.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa3.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa3.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa3.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa3.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa156.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa156.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa156.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa156.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa156.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa159.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa159.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa159.a[12:0]', 10, 0)]"
"PMULTs.sa120.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa120.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa120.a[12:0]', 10, 0)]"
"283:BL","[]"
"PLC.685:AS
s_address = poly_word_counter;","[('poly_mul256_parallel_in2_bench.uut.PLC.s_address[7:0]', 7, 0), ('poly_mul256_parallel_in2_bench.uut.PLC.poly_word_counter[4:0]', 4, 0)]"
"PMULTs.sa193.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa193.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa193.a[12:0]', 11, 0)]"
"PMULTs.sa94.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa94.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa94.a[12:0]', 11, 0)]"
"PMULTs.sa94.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa94.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa94.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa94.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa94.a_mul_s[12:0]', 12, 0)]"
"215:BL
shift_secret <= 1'b0;
bram_address_inc <= 1'b1;
poly_load <= 0;
poly_shift <= 0;
rst_buffer_counter <= 1;
rst_mult_counter <= 0;","[('poly_mul256_parallel_in2_bench.uut.shift_secret', 0, 0), ('poly_mul256_parallel_in2_bench.uut.bram_address_inc', 0, 0), ('poly_mul256_parallel_in2_bench.uut.poly_load', 0, 0), ('poly_mul256_parallel_in2_bench.uut.poly_shift', 0, 0), ('poly_mul256_parallel_in2_bench.uut.rst_buffer_counter', 0, 0), ('poly_mul256_parallel_in2_bench.uut.rst_mult_counter', 0, 0)]"
"PMULTs.sa59.716:AS
ax5 = a + { a[10:0], 2'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa59.ax5[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa59.a[12:0]', 10, 0)]"
"PMULTs.sa150.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa150.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa150.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa150.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa150.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa150.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa150.ax5[12:0]', 12, 0)]"
"PMULTs.sa11.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa11.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa11.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa11.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa11.a_mul_s[12:0]', 12, 0)]"
"209:BL
shift_secret <= 1'b0;
bram_address_inc <= 1'b0;
poly_load <= 0;
poly_shift <= 0;
rst_buffer_counter <= 0;
rst_mult_counter <= 0;","[('poly_mul256_parallel_in2_bench.uut.shift_secret', 0, 0), ('poly_mul256_parallel_in2_bench.uut.bram_address_inc', 0, 0), ('poly_mul256_parallel_in2_bench.uut.poly_load', 0, 0), ('poly_mul256_parallel_in2_bench.uut.poly_shift', 0, 0), ('poly_mul256_parallel_in2_bench.uut.rst_buffer_counter', 0, 0), ('poly_mul256_parallel_in2_bench.uut.rst_mult_counter', 0, 0)]"
"PMULTs.sa14.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa14.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa14.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa14.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa14.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa14.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa14.ax5[12:0]', 12, 0)]"
"PMULTs.sa58.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa58.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa58.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa58.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa58.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa155.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa155.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa155.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa155.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa155.a_mul_s[12:0]', 12, 0)]"
"PMULTs.sa98.714:AS
ax3 = a + { a[11:0], 1'b0 };","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa98.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa98.a[12:0]', 11, 0)]"
"PMULTs.sa228.729:AS
a_mul_s = (s[2:0] == 3'd0)? 13'd0 :
(s[2:0] == 3'd1)? a :
(s[2:0] == 3'd2)? { a[11:0], 1'b0 } :
(s[2:0] == 3'd3)? ax3 :
(s[2:0] == 3'd4)? { a[10:0], 2'b0 } : ax5;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa228.a_mul_s[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa228.s[3:0]', 2, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa228.a[12:0]', 11, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa228.ax3[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa228.a[12:0]', 10, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa228.ax5[12:0]', 12, 0)]"
"PMULTs.sa148.748:AS
result = (s[3])? Ri - a_mul_s : Ri + a_mul_s;","[('poly_mul256_parallel_in2_bench.uut.PMULTs.sa148.result[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa148.s[3:0]', 3, 3), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa148.Ri[12:0]', 12, 0), ('poly_mul256_parallel_in2_bench.uut.PMULTs.sa148.a_mul_s[12:0]', 12, 0)]"
